,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,B,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),YS(Mpa),UTS(Mpa),El(%),Density,Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,constraint_1,constraint_2,References
450,0.0,0.0,0.0,20.0,20.0,20.0,30.0,10.0,0.0,0.0,0.0,0.0,1473,65.0,1073,1.0,382.0,821.0,68.9,8.021894123534460,-0.13121887213698600,-0.05145886919901320,-0.17077164082662000,0.023067358697808300,6.4916186928327700,-0.0042884932334333,1.5300000000000000,1.0335224940552300,-0.012945838297251300,-24.32957038377920,0.055350584823436900,0.1490000000000000,7.900000000000000,3.6000000000000000,4.021000000000000,85.37900000000000,0.18505116973356700,6.976100000000000,-0.01619763532187990,56.1051275,2.937833704680060,1.38,0.027735009811261400,61.5,3.4807161066919300,3.586E-07,6.1284356141615E-07,75.46,39.11286102340120,1805.2,241.509568743915,162.0,25.217006878244600,1.292E-05,6.05081049879334E-06,773.0,773.0,https://www.sciencedirect.com/science/article/pii/S0925838819313015
451,0.0,10.0,0.0,0.0,0.0,34.0,17.0,34.0,0.0,5.0,0.0,0.0,1573,80.0,1373,1.0,215.0,458.0,47.0,7.78275085951393,0.13315514415174600,0.182963444996603,-0.00897793158680283,0.04202291303554580,2.6210198558552000,0.003253913197549990,2.0874,1.0764863137286700,-0.01176321551044080,-6.661219499706260,0.05900251983301440,0.14112300000000000,8.25,7.8180000000000000,4.3911,74.67420000000000,0.24410619578235800,7.540558000000000,-0.034310066739601200,56.456853010000000,15.183591839269400,1.3620000000000000,0.05507013050762660,65.2,6.784316125047180,7.413E-08,2.63083045879851E-08,105.59,52.83861302750420,1741.967,428.8185055440160,168.7,39.11500355217920,1.3328E-05,4.3870068360932E-06,1073.0,1073.0,https://www.sciencedirect.com/science/article/pii/S0264127518300595
452,0.0,0.0,0.0,25.0,0.0,35.0,35.0,5.0,0.0,0.0,0.0,0.0,1473,67.0,1423,0.08333,382.0,961.0,15.0,8.069331691356250,-0.07522496540167310,0.0004669895971230710,-0.13370950445548600,0.01699992917940130,7.064492910710570,0.006393640898754540,0.96,1.0240334911798800,-0.010236493535861500,-35.42068797637020,0.03702058819893850,0.09804999999999990,7.950000000000000,2.73,4.2815,88.20650000000000,0.18830923136215000,7.885325,-0.01692784030957110,56.10606325,3.2701892059138800,1.38,0.02948839123097930,61.35,3.576797207121140,9.135E-08,3.2001528496104E-08,91.05,10.28207248042700,1884.05,207.45367039972800,171.5,9.536353023326440,1.0575E-05,3.9988902446061E-06,93.57959,7.797987234700000,https://www.sciencedirect.com/science/article/pii/S092150931931189X
453,0.0,0.0,0.0,25.0,0.0,26.0,35.0,14.0,0.0,0.0,0.0,0.0,1473,67.0,1423,0.08333,296.0,871.0,55.0,8.159006839895770,-0.10069995050694700,-0.021367982391539100,-0.14173655137332000,0.016705229529589800,6.342202134070830,0.0063905072828512500,0.9879,1.024027392108670,-0.01113665523036070,-39.907073464749200,0.0399266834191117,0.10702300000000000,8.13,3.2952,4.2959,87.6242,0.1933751886617040,8.035688,-0.017989954764068900,56.36241925,3.296635849228920,1.3755000000000000,0.029298616068765500,61.89,3.957367616247400,8.883E-08,3.1610632218445E-08,92.04,9.153390420863590,1876.58,207.54894468722400,172.4,9.683079186584350,1.0719E-05,3.99166812242204E-06,93.57959,7.797987234700000,https://www.sciencedirect.com/science/article/pii/S092150931931189X
454,0.0,9.4,0.0,0.0,0.0,31.9,30.1,28.6,0.0,0.0,0.0,0.0,1523,85.0,1523,0.08333,457.0,852.0,76.0,7.7354236640203400,0.1043066937858780,0.15779941901068900,-0.024874659304395700,0.03626837397196290,2.643649075268130,0.010964234624520600,1.51306,1.076670260081920,-0.010859212709276000,-8.255476961173610,0.0552741086196013,0.12380339000000000,8.403,6.949468,4.27521,72.97106,0.2079875494029550,5.557738340000000,-0.027410657882639900,54.876023723400000,10.730812197929300,1.35655,0.04861517861627000,65.40500000000000,6.19699218259921,7.309E-08,2.59437719843451E-08,103.736,50.79483747072840,1691.8311800000000,290.9864528464950,167.03400000000000,35.042900107398600,1.3681E-05,3.664869296837E-06,101.91259000000000,8.4923761247,https://www.sciencedirect.com/science/article/pii/S2589152920301721
455,0.0,9.4,0.0,0.0,0.0,31.9,30.1,28.6,0.0,0.0,0.0,0.0,1523,85.0,973,50.0,893.0,1187.0,26.0,7.7354236640203400,0.1043066937858780,0.15779941901068900,-0.024874659304395700,0.03626837397196290,2.643649075268130,0.010964234624520600,1.51306,1.076670260081920,-0.010859212709276000,-8.255476961173610,0.0552741086196013,0.12380339000000000,8.403,6.949468,4.27521,72.97106,0.2079875494029550,5.557738340000000,-0.027410657882639900,54.876023723400000,10.730812197929300,1.35655,0.04861517861627000,65.40500000000000,6.19699218259921,7.309E-08,2.59437719843451E-08,103.736,50.79483747072840,1691.8311800000000,290.9864528464950,167.03400000000000,35.042900107398600,1.3681E-05,3.664869296837E-06,33650.0,1682500.0,https://www.sciencedirect.com/science/article/pii/S2589152920301721
456,0.0,0.0,0.0,10.0,30.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,212.0,556.0,22.7,7.772667086834730,-0.030350449048613400,0.035824944553383100,-0.15176690235893700,0.025322091569598000,18.53935229411790,-0.00430932257230765,1.62,1.0335130802288500,-0.00971310029076794,-15.148119520135400,0.04948128733281950,0.12450000000000000,7.6000000000000000,0.9200000000000000,3.865,83.02800000000000,0.13816153740653500,4.3752,-0.008396518059267960,55.496843,2.000255792924140,1.395,0.018749999999999900,60.6,2.03100960115899,5.007E-07,7.68879470804755E-07,61.74,44.89613708327250,1756.0,238.33799529240000,155.0,29.18154382482190,1.42E-05,6.67879105826796E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
457,0.5,0.0,0.0,9.95,29.85,49.75,9.95,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,167.0,504.0,32.8,7.752257796865690,-0.01755993899340090,0.049062424952414500,-0.135881243362886,0.03776223597163010,8.734604854115760,-0.002404584727827240,1.8555755,1.3474556065609100,-0.009926251743598840,-6.960971918889740,0.05381043066954710,0.13054648750000000,7.582000000000000,2.007313,3.8825250000000000,84.86936,0.33444581700802700,6.163710580000000,-0.022867157980167500,55.27941228500000,4.3101536282813200,1.3915250000000000,0.06388916897395870,60.772,3.6372293341824400,5.481965E-07,1.13248534460095E-06,62.1313,45.18647438706040,1766.22,297.49749898908700,154.39,30.946219833030300,1.41645E-05,6.6728538852134E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
458,1.0,0.0,0.0,9.9,29.7,49.5,9.9,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,209.0,608.0,48.7,7.731795488310050,-0.004276796673467090,0.06296388458494470,-0.1190050795967640,0.04700094929536580,5.808572414869700,-0.0004995029258752370,2.088702,1.3477661235840800,-0.010081566044486500,-4.563675331120240,0.05775209534688020,0.1365259500000000,7.564,3.0836520000000000,3.9000500000000000,86.71072,0.44261066516492600,7.93402632,-0.03667506101226980,55.06198157,5.731537493096400,1.38805,0.08794583915248640,60.944,4.705786952737370,5.95693E-07,1.39981606967372E-06,62.522600000000000,45.46897398071830,1776.44,345.75268681622200,153.78,32.581692826898100,1.4129E-05,6.66703512853658E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
459,2.0,0.0,0.0,9.8,29.4,49.0,9.8,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,269.0,565.0,57.8,7.690710986906940,0.022682572488212800,0.09200165694802890,-0.08250934916310350,0.06140124502851840,3.5695059050935400,0.003311692550441880,2.547608,1.3483892218461400,-0.010333935472760300,-2.7410148638483600,0.06475158026008320,0.14828380000000000,7.5280000000000000,5.203408,3.9351000000000000,90.39344000000000,0.5840455024892260,11.42007328,-0.062436543582971,54.627120140000000,7.779710931416020,1.3811000000000000,0.12172262272270500,61.288000000000000,6.279271979674410,6.90686E-07,1.80887037127704E-06,63.305200000000000,46.01175678660760,1796.88,423.9423290040080,152.56,35.538846243598600,1.4058E-05,6.65573894554699E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
460,4.0,0.0,0.0,9.6,28.8,48.0,9.6,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,395.0,662.0,37.4,7.607896586470420,0.0765292156943648,0.15353105967471700,0.00013109327595236500,0.08288734319445360,2.1170386559668500,0.010938210992729900,3.436032,1.3496437423193000,-0.010720863923399100,-1.5604625308272400,0.07629744354277140,0.17099520000000000,7.456,9.311232,4.0052,97.75888,0.7471063628880770,18.173829120000000,-0.10736285046670500,53.757397280000000,10.612196826070400,1.3672,0.1677737806531590,61.97600000000000,8.483380336604260,8.80672E-07,2.39642002989405E-06,64.8704,47.01654135823180,1837.76,541.3126220943950,150.12,40.52435690179610,1.3916E-05,6.63442182826746E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
461,6.0,0.0,0.0,9.4,28.2,47.0,9.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,500.0,721.0,18.6,7.524210331483850,0.13247636773400200,0.22028796672650600,0.09365087974199720,0.09969533849944580,1.5639996963471400,0.018570232754556900,4.285272000000000,1.350909490841470,-0.011017322255391900,-1.1084761368793600,0.08566090764549840,0.1926342000000000,7.384,13.243472000000000,4.0753,105.12432000000000,0.838664837268526,24.636467520000000,-0.1448047066538610,52.88767442,12.680150438804100,1.3533,0.2011830999104520,62.66400000000000,10.102139133748100,1.070658E-06,2.8332624103825E-06,66.4356,47.92683783562600,1878.64,630.6906783101500,147.68,44.64133985384830,1.3774E-05,6.61465064113086E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S025405842030866X
462,0.0,0.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1473,60.0,1253,1.0,398.0,807.0,52.5,7.827453610045340,-0.3199069299811530,-0.21209233509423700,-0.2884510156762060,0.029607193863806900,2.05540781843922,0.0061989904619757800,1.75,1.043086535545150,-0.011525651318350800,-13.148341701329100,0.07612782304688550,0.18875000000000000,8.0,10.5,4.605,69.8725,0.19618293697651200,6.6518750000000000,-0.01804261331717610,56.10327375,3.716083146193440,1.3625,0.02499999999999990,61.5,5.567764362830020,1.08E-07,6.35819680936873E-08,75.5,30.773365106858200,1872.5,209.75620769518800,172.5,9.574271077563380,1.165E-05,2.27082951070015E-06,953.0,953.0,https://www.sciencedirect.com/science/article/pii/S0264127519300851
463,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0,0.0,0,0.0,361.0,626.0,32.1,8.387119793162890,0.06832400181754990,0.1192333773701170,-0.0573898032874807,0.020805845360051900,12.443856400498200,0.009880350952265450,1.2000000000000000,1.0335885783897700,-0.013380866803977100,-30.911032741720900,0.06608177492599050,0.172,9.0,1.7600000000000000,3.9040000000000000,70.928,0.18448981138429500,5.9400000000000000,-0.01663275323606980,58.391128,3.367657209698230,1.37,0.02738612787525820,64.8,4.868264577855240,3.3784E-07,6.1684692428511E-07,135.76,152.1413421789090,1636.754,192.1009437249070,158.0,26.832815729997500,1.528E-05,3.98584997208876E-06,0.0,0.0,https://onlinelibrary.wiley.com/doi/full/10.1002/adem.202000848
464,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0,0.0,0,0.0,325.0,498.0,30.1,8.631376365622720,0.15764362451113800,0.1984855092000540,0.045938016982204400,0.003984063745019920,3.8407907568502300,0.02397850784126980,0.25,1.0048207846200700,-0.011525651318350800,-726.127558707418,0.05853870253623850,0.15125,9.5,5.0,4.15,69.53,0.20555376731859100,6.9087500000000000,-0.019872322372533400,59.25439875,3.186415570931220,1.3625,0.02499999999999990,66.0,4.69041575982343,6.23E-08,3.4422279606867E-08,167.75,155.04918574439500,1666.1925,208.3895268281650,167.5,18.929694486000900,1.3675E-05,2.00229035523489E-06,0.0,0.0,https://onlinelibrary.wiley.com/doi/full/10.1002/adem.202000848
465,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0,0.0,0,0.0,257.0,522.0,47.2,8.517699855699860,-3.20171276693559E-05,0.05780311287477550,-0.06123070751997200,0.021788873293535200,73.45032495204620,0.0063516762377344700,1.3125,1.0335460578766900,-0.011525651318350800,-24.27705096918400,0.07328774624724110,0.18125000000000000,9.25,0.25,3.81,68.28,0.19593250677358100,5.9712500000000000,-0.017975529723115400,59.02766,3.5242493568441900,1.3625,0.02499999999999990,65.75,5.057996968497840,3.973E-07,6.95531135176564E-07,149.7,171.95103954323700,1593.1925,191.18839284416100,155.0,30.000000000000000,1.615E-05,4.01704700827196E-06,0.0,0.0,https://onlinelibrary.wiley.com/doi/full/10.1002/adem.202000848
466,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0,0.0,0,0.0,400.0,638.0,38.0,8.28082604832978,0.08218647684109570,0.13014767697849700,-0.07144507329547550,0.021788873293535200,6.722357087157760,0.0063516762377344700,1.3125,1.0335460578766900,-0.011525651318350800,-24.27705096918400,0.06767762879768480,0.17062500000000000,9.0,2.75,3.7825,69.55500000000000,0.20565402878412500,6.915000000000000,-0.019892591294740600,58.25561125,3.872861325407820,1.375,0.028867513459481200,65.0,5.597618541248890,4.073E-07,6.89324954816909E-07,144.7,174.15460564299400,1603.9425,205.00341434148500,152.5,27.537852736430500,1.585E-05,4.36081032225281E-06,0.0,0.0,https://onlinelibrary.wiley.com/doi/full/10.1002/adem.202000848
467,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0,0.0,323.0,481.0,34.0,8.265848334514530,0.13532073157731400,0.17703424639359600,-0.03125945559803040,0.022956503523013000,4.3768796477334900,0.0063363298860028000,1.375,1.0335696635852900,-0.011525651318350800,-21.87026236631530,0.06102969735014170,0.15187500000000000,8.75,4.25,3.77,69.8975,0.20669441059050800,6.829375000000000,-0.02009798426144160,58.315560000000000,3.883737455752730,1.375,0.028867513459481200,64.25,5.439056290693570,4.043E-07,6.91293926874331E-07,146.95,173.28553507626300,1613.9425,213.85649368599200,152.5,27.537852736430500,1.575E-05,4.43959457608462E-06,0.0,0.0,https://onlinelibrary.wiley.com/doi/full/10.1002/adem.202000848
468,0.0,0.0,0.0,33.34,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,1473,90.0,1173,0.5,389.0,859.0,74.0,8.278200984694090,-0.11725455544808900,-0.03458863184815700,-0.11155024783825100,0.01701056748282130,3.5345052085595300,0.00048360018634218800,1.11118887,1.0239861366437300,-0.009133862484849430,-31.56580464532640,0.04800492234122080,0.12223110900000000,8.3331,4.88937768,4.309979,89.392731,0.21612661129699800,9.256435263900000,-0.022712982227563200,56.540443853500000,3.93793307149885,1.36667,0.028868956654755700,62.6661,5.131814147877450,8.63374E-08,3.57274929798403E-08,94.99990000000000,4.582362948848610,1892.0288,250.2282561622120,173.33200000000000,11.5475826619023,1.043278E-05,4.79641797985291E-06,436.5,218.25,https://link.springer.com/article/10.1007/s11661-020-05738-9
469,0.0,7.5,0.0,6.0,34.8,40.4,0.0,11.3,0.0,0.0,0.0,0.0,0,0.0,0,0.0,159.0,381.0,40.8,7.272241325573460,0.08432553985305710,0.13772116237217800,-0.04785992331705430,0.035906033923338000,3.089471404949990,-0.011118611653574700,2.3521450000000000,1.0761838252557400,-0.011165287127752400,-8.660341589009770,0.06345970574642510,0.1631394,7.383000000000000,5.985944000000000,3.7472500000000000,77.03994,0.22253332372670400,6.813988820000000,-0.028919273513671600,53.45555525500000,9.211848819474200,1.3831,0.049276501032731300,62.51500000000000,6.593314352789800,5.59301E-07,7.72949549314209E-07,68.58240000000000,71.14344002239020,1656.3302500000000,323.17871540228100,146.08,37.544905306656500,1.58595E-05,6.61457521579342E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0167577X16308886
470,1.1,7.42,0.0,5.93,34.42,39.96,0.0,11.8,0.0,0.0,0.0,0.0,0,0.0,0,0.0,355.0,754.0,49.5,7.241749619092420,0.11473521950163700,0.17024299443223000,-0.009134531717417360,0.055281486961649900,2.359818757280560,-0.010839189715953900,2.8584429670142600,1.4019459610527600,-0.011585544752533300,-3.7910283029784400,0.07136109347982830,0.17689602863581200,7.362218026433470,8.250048109411950,3.79112590678724,81.11603299214940,0.5235279163357910,10.68498297810150,-0.06275212642919790,53.03455717293050,10.44459621357750,1.375424823611250,0.09768965549896330,62.89843982907680,7.6539806624908600,6.59483752360131E-07,1.39799877245169E-06,69.50408426910460,70.67799040489290,1680.1717917122100,414.84649329401400,145.052370068568,39.69598541078090,1.5749090728411E-05,6.60953290297055E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0167577X16308886
471,1.1,7.42,0.0,5.93,34.42,39.96,0.0,11.8,0.0,0.0,0.0,0.0,0,70.0,1273,1.0,557.0,1041.0,26.7,7.241749619092420,0.11473521950163700,0.17024299443223000,-0.009134531717417360,0.055281486961649900,2.359818757280560,-0.010839189715953900,2.8584429670142600,1.4019459610527600,-0.011585544752533300,-3.7910283029784400,0.07136109347982830,0.17689602863581200,7.362218026433470,8.250048109411950,3.79112590678724,81.11603299214940,0.5235279163357910,10.68498297810150,-0.06275212642919790,53.03455717293050,10.44459621357750,1.375424823611250,0.09768965549896330,62.89843982907680,7.6539806624908600,6.59483752360131E-07,1.39799877245169E-06,69.50408426910460,70.67799040489290,1680.1717917122100,414.84649329401400,145.052370068568,39.69598541078090,1.5749090728411E-05,6.60953290297055E-06,973.0,973.0,https://www.sciencedirect.com/science/article/pii/S0167577X16308886
472,0.0,7.46,0.0,5.97,34.63,40.2,0.0,11.24,0.0,0.0,0.0,0.5,0,0.0,0,0.0,174.0,455.0,37.0,7.257974418141110,0.08766759104061810,0.14123241803553400,-0.04246642533322120,0.04232813070858500,2.9277762669893100,-0.009659342068608930,2.5327205000000000,1.30965046085481,-0.011370506431701600,-6.346315064239920,0.06384433620542020,0.16437612200000000,7.3611000000000000,6.4461164,3.7575260000000000,77.67164,0.2481311000266440,7.372088820200000,-0.032135141024507200,53.242918093060000,9.85042517480158,1.3804400000000000,0.06659160908819890,62.6317,6.855329336991820,5000000000.000000,84504245930.57000,68.36734,70.89392327669730,1659.8067620000000,326.93090568091100,146.94960000000000,40.15418063983460,1.581026E-05,6.6363328070394E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0167577X16308886
473,0.0,7.43,0.0,5.94,34.45,40.0,0.0,11.18,0.0,0.0,0.0,1.0,0,0.0,0,0.0,186.0,519.0,31.4,7.243005589723760,0.09121041322578160,0.14499404539817300,-0.03669106812814450,0.04788556087202640,2.774232025827920,-0.008206427056517740,2.7121277500000000,1.3098611236943700,-0.011519164408642900,-5.0235626139218000,0.06422728568098750,0.16561360750000000,7.3388,6.90599908,3.7678490000000000,78.298347,0.2704553038525790,7.9284418911000000,-0.03532373282360200,53.02748528048000,10.443571064845700,1.377765,0.08003533155097100,62.75040000000000,7.1058002981386300,10000000000.0,118951645907.55200,68.175,70.66975768054020,1663.224721,330.6698534508830,147.8148,42.56585829279510,1.576116E-05,6.65756481904119E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0167577X16308886
474,0.0,0.0,0.0,7.0,25.0,0.0,9.0,23.0,36.0,0.0,0.0,0.0,0,0.0,0,0.0,401.0,700.0,36.0,8.413247635058130,0.017769450585238,0.07566734103971040,-0.04873600643740760,0.021237430615499100,9.309738401040860,0.0014083210774960900,1.3273,1.0335046134931000,-0.012099005200390900,-26.825369785406500,0.07069780545602880,0.16321,9.24,2.0504,3.6897,67.6851,0.2918334887226530,9.862449000000000,-0.0332688534591328,59.0542678,4.498812649077330,1.3660000000000000,0.027076809982234100,66.08,6.166337622653330,3.97042E-07,6.99932132478194E-07,182.46,193.37653868627800,1577.7072,265.0405433872890,149.2,27.358063013668200,1.596E-05,5.08689982850352E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S1359646219304063
475,0.0,0.0,0.0,10.0,40.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,213.0,471.0,57.7,7.731809586938320,-0.030007014556295700,0.034908458558777600,-0.1397669756314110,0.026096132568641000,17.849304570988800,-0.01143890290629390,1.7300000000000000,1.0334473699492100,-0.009923171408471880,-14.571296432292600,0.05254000390581230,0.13330000000000000,7.500000000000000,0.9600000000000000,3.729,82.52800000000000,0.1409694103799250,4.4252,-0.008603739584156620,55.406147500000000,1.973895313938470,1.395,0.018463723646899800,60.5,2.003784298558980,6.347E-07,8.09572287000233E-07,54.52,47.601655178760100,1726.8,248.6842954186670,150.0,30.649534081188600,1.519E-05,7.02990365898036E-06,0.0,0.0,https://www.sciencedirect.com/science/article/pii/S0921509318300650
